t,x,y,yaw
1785861060.224496,0.711397,-1.036272,1.107977
1785861060.324402,0.722300,-1.013619,1.143805
1785861060.385109,0.728535,-0.999735,1.164065
1785861060.447115,0.734453,-0.985769,1.183732
1785861060.524437,0.741387,-0.968416,1.206840
1785861060.625280,0.750258,-0.944918,1.229289
1785861060.724421,0.758353,-0.921939,1.245562
1785861060.804422,0.764565,-0.903411,1.256815
1785861060.924455,0.773374,-0.875764,1.272793
1785861060.988073,0.777950,-0.860757,1.281224
1785861061.044970,0.781981,-0.847073,1.289927
1785861061.124450,0.787341,-0.828143,1.301287
1785861061.224511,0.793863,-0.803936,1.316577
1785861061.324447,0.799827,-0.780254,1.332361
1785861061.404436,0.804143,-0.762107,1.344369
1785861061.524552,0.810464,-0.734282,1.357917
1785861061.624401,0.815705,-0.710326,1.362800
1785861061.724391,0.820989,-0.685677,1.363244
1785861061.824456,0.826381,-0.660695,1.358811
1785861061.924416,0.831881,-0.635708,1.352586
1785861062.024524,0.837507,-0.610958,1.343722
1785861062.124434,0.843387,-0.586394,1.330681
1785861062.224953,0.849858,-0.561343,1.310410
1785861062.324439,0.856700,-0.536922,1.286392
1785861062.424411,0.864270,-0.512604,1.254767
1785861062.524437,0.872629,-0.488364,1.220827
1785861062.624391,0.881858,-0.464422,1.182995
1785861062.724413,0.891524,-0.441650,1.147785
1785861062.824408,0.901528,-0.420146,1.114224
1785861062.924374,0.912164,-0.399329,1.077987
1785861063.024570,0.923673,-0.378818,1.037545
1785861063.124403,0.936435,-0.358001,0.996354
1785861063.224424,0.950964,-0.336188,0.957873
1785861063.324638,0.966201,-0.314880,0.927548
1785861063.424451,0.981937,-0.294037,0.904945
1785861063.524420,0.998275,-0.273469,0.885061
1785861063.624446,1.015024,-0.253169,0.868529
1785861063.724432,1.031214,-0.234180,0.854951
1785861063.824545,1.047448,-0.215772,0.839453
1785861063.904434,1.060495,-0.201297,0.828917
1785861064.024476,1.080757,-0.179573,0.809361
1785861064.124437,1.098534,-0.161251,0.790354
1785861064.224503,1.116940,-0.143195,0.764773
1785861064.324438,1.134886,-0.126518,0.734798
1785861064.424561,1.152712,-0.110747,0.707736
1785861064.524408,1.171137,-0.095145,0.686069
1785861064.624658,1.190652,-0.079182,0.671272
1785861064.724406,1.210553,-0.063245,0.666145
1785861064.824513,1.231298,-0.046748,0.667037
1785861064.924352,1.251890,-0.030343,0.672483
1785861065.024431,1.271904,-0.014253,0.679862
1785861065.124434,1.291902,0.001935,0.684206
1785861065.224480,1.311032,0.017534,0.687308
1785861065.324440,1.328716,0.032048,0.690121
1785861065.424564,1.345299,0.045630,0.688397
1785861065.525399,1.361055,0.058478,0.684092
1785861065.624467,1.375110,0.069853,0.679061
1785861065.724361,1.388052,0.080222,0.673201
1785861065.824433,1.400210,0.089883,0.668327
1785861065.924394,1.411814,0.098992,0.662666
1785861066.004376,1.420438,0.105704,0.658827
1785861066.124506,1.432681,0.115129,0.652435
1785861066.224482,1.442126,0.122336,0.648658
1785861066.324358,1.293231,0.338275,0.687137
1785861066.344403,1.238884,0.411384,0.700446
1785861066.424524,1.247941,0.418958,0.692335
1785861066.524446,1.263845,0.431696,0.664765
1785861066.604479,1.279697,0.443374,0.621978
1785861066.644578,1.288337,0.449245,0.593316
1785861066.724438,1.306095,0.460032,0.521910
1785861066.824459,1.328378,0.471202,0.418844
1785861066.924408,1.349346,0.479171,0.308987
1785861067.025078,1.368323,0.484100,0.185909
1785861067.124423,1.387181,0.486753,0.078034
1785861067.224501,1.405734,0.487523,-0.020482
1785861067.324414,1.422894,0.486637,-0.109859
1785861067.404407,1.435490,0.484958,-0.177333
1785861067.524419,1.452650,0.481239,-0.271293
1785861067.624426,1.464419,0.477554,-0.340408
1785861067.724437,1.471032,0.474840,-0.407849
1785861067.844818,1.473755,0.473575,-0.459753
1785861068.025282,1.473915,0.473588,-0.546618
1785861068.144382,1.473988,0.473631,-0.628241
1785861068.244626,1.474515,0.473300,-0.700311
1785861068.424432,1.474251,0.473631,-0.820812
1785861068.544467,1.473868,0.474142,-0.894813
1785861068.644523,1.473702,0.474428,-0.948043
1785861068.745155,1.473458,0.474821,-0.993523
1785861068.924433,1.473268,0.475237,-1.062175
1785861069.024605,1.473220,0.475374,-1.093144
1785861069.144334,1.473222,0.475426,-1.127582
1785861069.244472,1.473219,0.475454,-1.155617
1785861069.424841,1.473218,0.475527,-1.204273
1785861069.544407,1.473239,0.475509,-1.234408
1785861069.624701,1.452567,0.475451,-1.238233
1785861069.744795,1.445530,0.475368,-1.250742
1785861069.847847,1.445516,0.475426,-1.266779
1785861070.024406,1.445539,0.475393,-1.291950
1785861070.124454,1.445522,0.475448,-1.311732
1785861070.224645,1.445793,0.474663,-1.335758
1785861070.324908,1.445840,0.474361,-1.353658
1785861070.444453,1.445822,0.474465,-1.368649
1785861070.624431,1.444640,0.479043,-1.355243
1785861070.724466,1.443751,0.480358,-1.350385
1785861070.844450,1.443765,0.480299,-1.359329
1785861071.024402,1.443756,0.480359,-1.369089
1785861071.124412,1.443765,0.480313,-1.371564
1785861071.224432,1.452747,0.467640,-1.377243
1785861071.344274,1.455807,0.463275,-1.379939
1785861071.444507,1.456105,0.463018,-1.383459
1785861071.624554,1.457912,0.461100,-1.403378
1785861071.744647,1.457949,0.460892,-1.408080
1785861071.848089,1.457942,0.460934,-1.409580
1785861072.004440,1.454194,0.469337,-1.423800
1785861072.044511,1.446081,0.484450,-1.442760
1785861072.225821,1.446100,0.484293,-1.449462
1785861072.324451,1.457458,0.465940,-1.433439
1785861072.425195,1.457495,0.465688,-1.439048
1785861072.544293,1.457503,0.465612,-1.441886
1785861072.644429,1.457479,0.465784,-1.445502
1785861072.824610,1.457496,0.465659,-1.465585
1785861072.944312,1.457481,0.465805,-1.476485
1785861073.024875,1.460541,0.454221,-1.478932
1785861073.144311,1.461521,0.450643,-1.484011
1785861073.244572,1.461545,0.450381,-1.489187
1785861073.404433,1.461550,0.450301,-1.490940
1785861073.524406,1.461549,0.450316,-1.491531
1785861073.624424,1.461542,0.450407,-1.493774
1785861073.724450,1.461545,0.450386,-1.499382
1785861073.846533,1.444753,0.482516,-1.507681
1785861074.024726,1.444745,0.482668,-1.516900
1785861074.144910,1.444751,0.482530,-1.522829
1785861074.324486,1.447799,0.480447,-1.537169
1785861074.446025,1.447799,0.480447,-1.537575
1785861074.624166,1.457083,0.460014,-1.531611
1785861074.725560,1.460325,0.452791,-1.529578
1785861074.844489,1.460325,0.452791,-1.529112
1785861075.024452,1.457641,0.461720,-1.523318
1785861075.124685,1.457641,0.461720,-1.522613
1785861075.244650,1.457631,0.461976,-1.521507
1785861075.424471,1.457664,0.461723,-1.489588
1785861075.544316,1.457016,0.463604,-1.462356
1785861075.645245,1.457021,0.463563,-1.435275
1785861075.824746,1.457050,0.463374,-1.387801
1785861075.944488,1.457331,0.462798,-1.357583
1785861076.044526,1.458764,0.460358,-1.324085
1785861076.225198,1.458775,0.460317,-1.288072
1785861076.344380,1.458734,0.460462,-1.282019
1785861076.444471,1.458735,0.460457,-1.281157
1785861076.625074,1.458738,0.460442,-1.280428
1785861076.725219,1.448664,0.473731,-1.274679
1785861076.844470,1.451924,0.462333,-1.293730
1785861076.924700,1.455484,0.447688,-1.345975
1785861077.024493,1.469389,0.411090,-1.439993
1785861077.124441,1.471819,0.382280,-1.537970
1785861077.204388,1.473533,0.349389,-1.612893
1785861077.244457,1.472906,0.338132,-1.651791
1785861077.324737,1.470409,0.316293,-1.730788
1785861077.424484,1.465156,0.291103,-1.830568
1785861077.524766,1.457847,0.267457,-1.927712
1785861077.624477,1.448337,0.244903,-2.025833
1785861077.724717,1.436640,0.223083,-2.120012
1785861077.824499,1.422989,0.202351,-2.208442
1785861077.904559,1.410999,0.186567,-2.265805
1785861078.024971,1.391032,0.163887,-2.344918
1785861078.124539,1.372880,0.145866,-2.400611
1785861078.225312,1.353221,0.128398,-2.449812
1785861078.324484,1.332720,0.111924,-2.494313
