t,x,y,yaw
1785343100.463387,-0.348001,2.559195,1.533185
1785343100.523586,-0.347312,2.574321,1.515691
1785343100.583407,-0.346409,2.588970,1.498901
1785343100.663543,-0.344901,2.607882,1.478376
1785343100.723383,-0.343534,2.622045,1.463201
1785343100.783454,-0.341902,2.636687,1.447792
1785343100.823510,-0.340636,2.646759,1.436779
1785343100.863417,-0.339231,2.656901,1.425303
1785343100.923340,-0.336916,2.672256,1.409720
1785343100.963407,-0.335246,2.682516,1.400509
1785343101.023570,-0.332570,2.697699,1.386478
1785343101.064748,-0.330661,2.707919,1.377485
1785343101.123464,-0.327744,2.722938,1.367992
1785343101.163542,-0.325703,2.733020,1.362944
1785343101.223659,-0.322507,2.748116,1.355455
1785343101.263339,-0.320359,2.758068,1.351948
1785343101.323877,-0.317062,2.773157,1.349385
1785343101.364189,-0.314817,2.783276,1.347840
1785343101.427230,-0.311254,2.799080,1.345861
1785343101.483551,-0.307998,2.813245,1.343044
1785343101.523449,-0.305674,2.823240,1.341218
1785343101.563407,-0.303344,2.833211,1.339819
1785343101.623446,-0.299817,2.848232,1.338191
1785343101.663472,-0.297441,2.858282,1.336769
1785343101.723449,-0.293927,2.872982,1.335313
1785343101.763910,-0.291512,2.883081,1.334445
1785343101.823451,-0.288033,2.897703,1.335435
1785343101.883366,-0.284629,2.912183,1.338863
1785343101.963416,-0.280175,2.931477,1.345178
1785343102.023453,-0.276935,2.946021,1.352801
1785343102.083439,-0.273784,2.960739,1.362468
1785343102.123447,-0.271723,2.970671,1.369041
1785343102.163497,-0.269691,2.980795,1.376020
1785343102.223428,-0.266821,2.995910,1.388515
1785343102.283432,-0.264148,3.010889,1.401283
1785343102.323443,-0.262454,3.020908,1.409303
1785343102.363438,-0.260842,3.030868,1.416862
1785343102.423465,-0.258540,3.046004,1.428008
1785343102.463411,-0.257092,3.056108,1.434868
1785343102.523444,-0.255041,3.071225,1.443901
1785343102.563408,-0.253756,3.081289,1.449621
1785343102.623800,-0.251958,3.096219,1.457663
1785343102.683440,-0.250394,3.110699,1.468015
1785343102.763456,-0.248585,3.130182,1.486071
1785343102.823370,-0.247425,3.145367,1.501974
1785343102.863322,-0.246776,3.155628,1.513540
1785343102.923438,-0.246041,3.170874,1.531964
1785343102.963475,-0.245694,3.181050,1.544309
1785343103.023517,-0.245408,3.196684,1.564009
1785343103.063461,-0.245399,3.207132,1.578065
1785343103.123355,-0.245665,3.222954,1.600077
1785343103.163435,-0.246035,3.233460,1.615380
1785343103.223492,-0.246904,3.249021,1.639857
1785343103.263332,-0.247700,3.259176,1.657614
1785343103.323432,-0.249239,3.274301,1.686630
1785343103.363444,-0.250504,3.284690,1.705851
1785343103.423511,-0.252770,3.299945,1.735569
1785343103.488619,-0.255623,3.315863,1.768092
1785343103.563412,-0.259452,3.333624,1.805696
1785343103.623508,-0.263036,3.348031,1.835561
1785343103.683518,-0.267115,3.362504,1.866025
1785343103.763480,-0.273356,3.381978,1.907382
1785343103.823454,-0.278660,3.396697,1.937464
1785343103.863590,-0.282416,3.406386,1.956313
1785343103.923354,-0.288249,3.420531,1.982097
1785343103.963657,-0.292297,3.429783,1.997964
1785343104.023551,-0.298406,3.442984,2.020612
1785343104.084247,-0.304569,3.455623,2.040332
1785343104.163367,-0.312444,3.470945,2.062330
1785343104.226003,-0.318656,3.482375,2.080082
1785343104.283537,-0.324640,3.492981,2.097380
1785343104.363391,-0.333520,3.507982,2.121473
